timestamp,x,y,z,label
1657093352760,6,250,34,1
1657093352800,0,249,33,1
1657093352840,-7,251,37,1
1657093352880,-6,252,38,1
1657093352920,-1,251,39,1
1657093352960,0,248,40,1
1657093353000,1,243,39,1
1657093353040,0,240,37,1
1657093353080,-1,240,36,1
1657093353120,-1,243,34,1
1657093353160,0,248,35,1
1657093353200,0,251,38,1
1657093353240,0,251,41,1
1657093353280,1,251,40,1
1657093353320,1,252,36,1
1657093353360,0,252,33,1
1657093353400,-3,250,35,1
1657093353440,-9,244,40,1
1657093353480,-7,240,43,1
1657093353520,-1,237,39,1
1657093353560,3,241,34,1
1657093353600,8,246,30,1
1657093353640,7,251,34,1
1657093353680,-4,247,42,1
1657093353720,-6,253,44,1
1657093353760,-7,252,39,1
1657093353800,-3,249,34,1
1657093353840,-2,244,34,1
1657093353880,0,240,38,1
1657093353920,0,241,39,1
1657093353960,2,246,36,1
1657093354000,3,249,34,1
1657093354040,-1,252,35,1
1657093354080,-3,248,39,1
1657093354120,-2,246,41,1
1657093354160,-1,247,41,1
1657093354200,1,249,32,1
1657093354240,1,252,29,1
1657093354280,-2,250,33,1
1657093354320,-1,244,40,1
1657093354360,-1,243,45,1
1657093354400,1,242,45,1
1657093354440,2,245,37,1
1657093354480,2,249,29,1
1657093354520,0,252,29,1
1657093354560,-1,253,35,1
1657093354600,-2,253,42,1
1657093354640,-3,249,38,1
1657093354680,-3,244,38,1
1657093354720,-1,240,37,1
1657093354760,0,241,39,1
1657093354800,2,245,41,1
1657093354840,2,249,37,1
1657093354880,1,250,34,1
1657093354920,0,249,33,1
1657093354960,-1,248,33,1
1657093355000,-4,250,37,1
1657093355040,-4,249,41,1
1657093355080,-2,248,41,1
1657093355120,1,245,40,1
1657093355160,4,247,37,1
1657093355200,4,248,36,1
1657093355240,1,248,35,1
1657093355280,-5,247,35,1
1657093355320,-8,244,36,1
1657093355360,-5,244,36,1
1657093355400,0,246,38,1
1657093355440,3,251,41,1
1657093355480,4,251,42,1
1657093355520,1,250,39,1
1657093355560,-2,248,35,1
1657093355600,-4,245,31,1
1657093355640,-5,244,34,1
1657093355680,-2,246,33,1
1657093355720,1,247,41,1
1657093355760,3,250,44,1
1657093355800,2,248,41,1
1657093355840,1,246,38,1
1657093355880,-3,246,34,1
1657093355920,-4,245,32,1
1657093355960,-3,246,35,1
1657093356000,1,249,36,1
1657093356040,3,253,38,1
1657093356080,2,253,38,1
1657093356120,-1,248,38,1
1657093356160,-2,243,40,1
1657093356200,-4,241,41,1
1657093356240,-2,243,38,1
1657093356280,0,246,33,1
1657093356320,0,249,31,1
1657093356360,1,249,36,1
1657093356400,1,250,41,1
1657093356440,0,251,41,1
1657093356480,-1,249,38,1
1657093356520,-2,248,35,1
1657093356560,-3,245,35,1
1657093356600,-1,244,37,1
1657093356640,0,245,38,1
1657093356680,2,244,38,1
1657093356720,2,245,36,1
1657093356760,0,245,34,1
1657093356800,0,248,36,1
1657093356840,-1,250,38,1
1657093356880,-2,251,38,1
1657093356920,-1,248,37,1
1657093356960,-1,245,33,1
1657093357000,-1,245,36,1
1657093357040,0,241,39,1
1657093357080,0,244,40,1
1657093357120,1,248,39,1
1657093357160,2,252,36,1
1657093357200,1,254,32,1
1657093357240,-3,253,34,1
1657093357280,-5,248,39,1
1657093357320,-5,245,43,1
1657093357360,-2,242,43,1
1657093357400,1,242,38,1
1657093357440,3,244,33,1
1657093357480,3,246,29,1
1657093357520,2,251,30,1
1657093357560,-1,254,36,1
1657093357600,-4,256,42,1
1657093357640,-4,252,44,1
1657093357680,-4,246,43,1
1657093357720,-1,238,39,1
1657093357760,1,237,35,1
1657093357800,1,241,31,1
1657093357840,3,248,29,1
1657093357880,1,253,35,1
1657093357920,0,255,41,1
1657093357960,-2,253,45,1
1657093358000,-2,250,41,1
1657093358040,0,247,36,1
1657093358080,1,244,35,1
1657093358120,0,243,36,1
1657093358160,-1,241,37,1
1657093358200,-2,242,36,1
1657093358240,-1,245,32,1
1657093358280,1,250,34,1
1657093358320,3,252,39,1
1657093358360,0,252,42,1
1657093358400,-2,250,42,1
1657093358440,-4,249,38,1
1657093358480,-1,247,33,1
1657093358520,0,246,33,1
1657093358560,1,245,34,1
1657093358600,0,245,36,1
1657093358640,0,245,39,1
1657093358680,-1,246,40,1
1657093358720,-1,246,40,1
1657093358760,0,248,35,1
1657093358800,0,251,35,1
1657093358840,1,252,34,1
1657093358880,0,249,36,1
1657093358920,-3,248,41,1
1657093358960,-4,244,39,1
1657093359000,-3,242,38,1
1657093359040,-2,243,36,1
1657093359080,1,244,36,1
1657093359120,3,248,35,1
1657093359160,4,252,37,1
1657093359200,1,255,38,1
1657093359240,-2,252,40,1
1657093359280,-7,248,41,1
1657093359320,-7,243,36,1
1657093359360,-4,242,36,1
1657093359400,0,244,35,1
1657093359440,4,245,36,1
1657093359480,5,248,39,1
1657093359520,3,251,38,1
1657093359560,-2,250,35,1
1657093359600,-6,249,40,1
1657093359640,-7,247,37,1
1657093359680,-3,244,38,1
1657093359720,1,245,39,1
1657093359760,4,248,39,1
1657093359800,3,252,38,1
1657093359840,1,252,34,1
1657093359880,-3,249,33,1
1657093359920,-7,244,34,1
1657093359960,-5,241,37,1
1657093360000,-1,241,41,1
1657093360040,2,245,45,1
1657093360080,7,249,43,1
1657093360120,4,251,37,1
1657093360160,0,252,31,1
1657093360200,-8,250,30,1
1657093360240,-11,247,35,1
1657093360280,-9,245,40,1
1657093360320,-1,242,40,1
1657093360360,6,244,39,1
1657093360400,11,249,39,1
1657093360440,6,253,37,1
1657093360480,0,254,34,1
1657093360520,-9,251,35,1
1657093360560,-10,246,36,1
1657093360600,-7,239,38,1
1657093360640,-1,237,40,1
1657093360680,1,239,39,1
1657093360720,6,247,41,1
1657093360760,7,255,38,1
1657093360800,2,258,35,1
1657093360840,-2,256,35,1
1657093360880,-9,252,32,1
1657093360920,-8,243,32,1
1657093360960,-5,238,36,1
1657093361000,0,237,39,1
1657093361040,4,239,44,1
1657093361080,5,244,43,1
1657093361120,2,249,40,1
1657093361160,0,253,35,1
1657093361200,-2,255,31,1
1657093361240,-4,254,31,1
1657093361280,-2,251,34,1
1657093361320,-1,248,38,1
1657093361360,0,243,40,1
1657093361400,1,240,42,1
1657093361440,1,242,40,1
1657093361480,1,244,39,1
1657093361520,1,247,37,1
1657093361560,0,252,34,1
1657093361600,-1,253,33,1
1657093361640,0,254,35,1
1657093361680,-3,252,35,1
1657093361720,-1,247,36,1
1657093361760,7,249,39,1
1657093361800,6,233,32,1
1657093361840,68,250,25,1
1657093361880,-16,205,60,1
1657093361920,-7,254,62,1
1657093361960,3,281,43,1
1657093362000,2,263,28,1
1657093362040,-4,242,29,1
1657093362080,-10,247,28,1
1657093362120,-21,259,30,1
1657093362160,-20,261,42,1
1657093362200,2,255,52,1
1657093362240,23,248,59,1
1657093362280,17,241,47,1
1657093362320,-1,237,28,1
1657093362360,-22,230,22,1
1657093362400,-19,216,27,1
1657093362440,-6,208,36,1
1657093362480,0,222,38,1
1657093362520,-3,253,68,1
1657093362560,-54,265,75,1
1657093362600,-27,294,61,1
1657093362640,10,294,42,1
1657093362680,26,272,55,1
1657093362720,5,246,69,1
1657093362760,-3,221,46,1
1657093362800,-3,204,17,1
1657093362840,-1,200,10,1
1657093362880,5,214,16,1
1657093362920,3,254,44,1
1657093362960,-9,281,58,1
1657093363000,-13,281,56,1
1657093363040,-4,264,41,1
1657093363080,5,245,30,1
1657093363120,5,238,17,1
1657093363160,-4,239,17,1
1657093363200,-7,241,26,1
1657093363240,-1,239,36,1
1657093363280,11,235,42,1
1657093363320,13,233,43,1
1657093363360,8,239,38,1
1657093363400,1,256,39,1
1657093363440,-7,275,49,1
1657093363480,-5,281,57,1
1657093363520,-4,260,54,1
1657093363560,-1,241,36,1
1657093363600,-3,218,16,1
1657093363640,-10,208,4,1
1657093363680,5,217,15,1
1657093363720,29,230,37,1
1657093363760,30,264,67,1
1657093363800,8,278,71,1
1657093363840,-11,275,25,1
1657093363880,-24,260,16,1
1657093363920,-20,251,21,1
1657093363960,-7,236,18,1
1657093364000,0,225,14,1
1657093364040,-3,213,26,1
1657093364080,2,217,35,1
1657093364120,15,236,46,1
1657093364160,36,251,61,1
1657093364200,42,262,60,1
1657093364240,32,266,47,1
1657093364280,17,261,52,1
1657093364320,8,261,52,1
1657093364360,-6,256,58,1
1657093364400,-21,237,43,1
1657093364440,-39,236,17,1
1657093364480,-33,227,3,1
1657093364520,-4,208,5,1
1657093364560,28,229,31,1
1657093364600,49,262,65,1
1657093364640,29,268,68,1
1657093364680,-14,264,51,1
1657093364720,-17,257,52,1
1657093364760,-6,241,11,1
1657093364800,15,223,-2,1
1657093364840,2,236,13,1
1657093364880,-18,239,54,1
1657093364920,-24,240,69,1
1657093364960,-9,249,69,1
1657093365000,11,258,50,1
1657093365040,20,260,24,1
1657093365080,11,251,22,1
1657093365120,-6,263,57,1
1657093365160,4,219,48,1
1657093365200,-10,221,56,1
1657093365240,-37,238,63,1
1657093365280,-55,245,74,1
1657093365320,-39,243,90,1
1657093365360,-5,258,82,1
1657093365400,25,271,53,1
1657093365440,29,269,24,1
1657093365480,27,258,6,1
1657093365520,25,241,5,1
1657093365560,13,228,9,1
1657093365600,-11,220,17,1
1657093365640,-36,229,34,1
1657093365680,-42,224,51,1
1657093365720,-29,244,60,1
1657093365760,-2,251,62,1
1657093365800,17,254,40,1
1657093365840,13,247,17,1
1657093365880,53,251,9,1
1657093365920,4,242,16,1
1657093365960,-9,256,36,1
1657093366000,-4,278,50,1
1657093366040,-14,270,63,1
1657093366080,-24,243,52,1
1657093366120,-18,227,23,1
1657093366160,-15,223,4,1
1657093366200,-12,230,20,1
1657093366240,-2,255,48,1
1657093366280,2,266,62,1
1657093366320,0,257,59,1
1657093366360,0,240,53,1
1657093366400,-2,224,40,1
1657093366440,-10,217,18,1
1657093366480,-18,221,8,1
1657093366520,-9,247,18,1
1657093366560,12,281,40,1
1657093366600,22,297,51,1
1657093366640,6,286,47,1
1657093366680,-10,258,44,1
1657093366720,-17,228,42,1
1657093366760,-15,204,34,1
1657093366800,-8,191,19,1
1657093366840,4,201,9,1
1657093366880,12,229,17,1
1657093366920,14,262,47,1
1657093366960,9,295,73,1
1657093367000,1,304,67,1
1657093367040,-2,287,42,1
1657093367080,0,264,18,1
1657093367120,1,233,14,1
1657093367160,-4,197,26,1
1657093367200,-1,191,43,1
1657093367240,5,212,55,1
1657093367280,13,245,56,1
1657093367320,11,270,43,1
1657093367360,-10,283,24,1
1657093367400,-30,272,21,1
1657093367440,-27,259,25,1
1657093367480,-15,243,29,1
1657093367520,1,227,35,1
1657093367560,13,221,40,1
1657093367600,13,230,44,1
1657093367640,4,248,48,1
1657093367680,-9,256,49,1
1657093367720,-12,259,46,1
1657093367760,-8,250,37,1
1657093367800,-6,246,20,1
1657093367840,-4,250,13,1
1657093367880,-3,247,18,1
1657093367920,2,240,33,1
1657093367960,14,237,53,1
1657093368000,22,243,67,1
1657093368040,12,251,69,1
1657093368080,-7,257,41,1
1657093368120,-22,255,11,1
1657093368160,-23,242,7,1
1657093368200,-12,229,20,1
1657093368240,4,220,33,1
1657093368280,22,233,56,1
1657093368320,30,252,69,1
1657093368360,17,269,64,1
1657093368400,-3,277,47,1
1657093368440,-20,268,37,1
1657093368480,-19,242,30,1
1657093368520,-11,214,16,1
1657093368560,1,208,14,1
1657093368600,10,220,29,1
1657093368640,17,245,61,1
1657093368680,27,271,74,1
1657093368720,18,279,59,1
1657093368760,-4,272,39,1
1657093368800,-21,257,30,1
1657093368840,-27,234,23,1
1657093368880,-26,215,17,1
1657093368920,-6,209,21,1
1657093368960,20,226,34,1
1657093369000,36,247,54,1
1657093369040,22,255,59,1
1657093369080,-13,260,47,1
1657093369120,-39,269,38,1
1657093369160,-43,271,40,1
1657093369200,-18,260,48,1
1657093369240,11,236,52,1
1657093369280,24,214,36,1
1657093369320,23,213,23,1
1657093369360,7,226,20,1
1657093369400,-19,251,39,1
1657093369440,-36,273,56,1
1657093369480,-27,274,50,1
1657093369520,-5,259,43,1
1657093369560,13,242,45,1
1657093369600,20,223,38,1
1657093369640,16,221,34,1
1657093369680,3,234,30,1
1657093369720,-22,253,30,1
1657093369760,-25,262,30,1
1657093369800,-6,268,39,1
1657093369840,15,257,43,1
1657093369880,18,237,44,1
1657093369920,4,229,39,1
1657093369960,-10,233,36,1
1657093370000,-16,253,28,1
1657093370040,-8,265,31,1
1657093370080,5,259,35,1
1657093370120,13,237,39,1
1657093370160,14,220,38,1
1657093370200,4,224,40,1
1657093370240,-11,246,47,1
1657093370280,-16,269,51,1
1657093370320,-11,278,43,1
1657093370360,-1,266,33,1
1657093370400,10,236,26,1
1657093370440,16,214,18,1
1657093370480,10,212,26,1
1657093370520,1,230,49,1
1657093370560,-4,264,67,1
1657093370600,-4,286,63,1
1657093370640,-3,277,61,1
1657093370680,3,250,54,1
1657093370720,5,225,27,1
1657093370760,2,215,8,1
1657093370800,-5,228,12,1
1657093370840,-9,253,43,1
1657093370880,-3,262,67,1
1657093370920,4,259,72,1
1657093370960,9,254,64,1
1657093371000,9,245,39,1
1657093371040,1,233,10,1
1657093371080,-9,230,7,1
1657093371120,-15,244,26,1
1657093371160,-13,256,51,1
1657093371200,-2,258,62,1
1657093371240,5,254,56,1
1657093371280,13,245,40,1
1657093371320,14,237,26,1
1657093371360,1,235,18,1
1657093371400,-16,237,24,1
1657093371440,-26,242,38,1
1657093371480,-18,251,51,1
1657093371520,10,259,59,1
1657093371560,33,265,58,1
1657093371600,30,257,48,1
1657093371640,16,242,29,1
1657093371680,-1,229,13,1
1657093371720,-21,223,10,1
1657093371760,-26,227,29,1
1657093371800,-12,244,63,1
1657093371840,18,260,78,1
1657093371880,40,265,60,1
1657093371920,35,258,34,1
1657093371960,17,244,21,1
1657093372000,-12,236,21,1
1657093372040,-39,236,26,1
1657093372080,-42,235,39,1
1657093372120,-13,236,46,1
1657093372160,24,245,40,1
1657093372200,41,248,44,1
1657093372240,32,253,46,1
1657093372280,5,255,43,1
1657093372320,-22,254,38,1
1657093372360,-36,248,28,1
1657093372400,-28,240,23,1
1657093372440,-8,237,23,1
1657093372480,8,236,30,1
1657093372520,17,240,46,1
1657093372560,17,247,58,1
1657093372600,14,253,58,1
1657093372640,6,256,47,1
1657093372680,-8,257,32,1
1657093372720,-22,255,21,1
1657093372760,-25,243,20,1
1657093372800,-15,232,30,1
1657093372840,5,231,39,1
1657093372880,24,237,52,1
1657093372920,28,246,52,1
1657093372960,6,253,40,1
1657093373000,-20,256,29,1
1657093373040,-27,255,31,1
1657093373080,-14,251,37,1
1657093373120,7,245,40,1
1657093373160,17,240,38,1
1657093373200,9,242,31,1
1657093373240,-5,246,27,1
1657093373280,-16,248,36,1
1657093373320,-15,248,47,1
1657093373360,-3,244,52,1
1657093373400,6,239,42,1
1657093373440,12,241,27,1
1657093373480,9,251,24,1
1657093373520,1,258,36,1
1657093373560,-9,258,50,1
1657093373600,-15,249,46,1
1657093373640,-13,233,35,1
1657093373680,-3,224,30,1
1657093373720,5,234,36,1
1657093373760,14,254,46,1
1657093373800,13,268,46,1
1657093373840,0,266,44,1
1657093373880,-14,254,40,1
1657093373920,-19,233,31,1
1657093373960,-12,226,27,1
1657093374000,-7,225,30,1
1657093374040,16,253,49,1
1657093374080,16,263,55,1
1657093374120,3,257,52,1
1657093374160,-14,241,40,1
1657093374200,-20,226,25,1
1657093374240,-12,226,18,1
1657093374280,5,246,31,1
1657093374320,18,268,54,1
1657093374360,15,273,63,1
1657093374400,5,256,54,1
1657093374440,-8,236,39,1
1657093374480,-16,221,27,1
1657093374520,-16,225,23,1
1657093374560,-4,245,27,1
1657093374600,15,259,49,1
1657093374640,22,262,62,1
1657093374680,12,253,55,1
1657093374720,-5,243,41,1
1657093374760,-22,239,30,1
1657093374800,-23,241,27,1
1657093374840,-4,245,30,1
1657093374880,14,250,43,1
1657093374920,20,254,49,1
1657093374960,7,252,45,1
1657093375000,-10,245,38,1
1657093375040,-18,236,34,1
1657093375080,-13,237,37,1
1657093375120,5,246,42,1
1657093375160,18,256,41,1
1657093375200,13,261,37,1
1657093375240,0,256,35,1
1657093375280,-16,245,36,1
1657093375320,-19,231,37,1
1657093375360,-11,225,39,1
1657093375400,5,234,41,1
1657093375440,21,252,38,1
1657093375480,17,261,35,1
1657093375520,-1,259,39,1
1657093375560,-15,256,44,1
1657093375600,-12,250,47,1
1657093375640,-5,241,41,1
1657093375680,0,233,34,1
1657093375720,1,233,28,1
1657093375760,1,244,26,1
1657093375800,4,257,35,1
1657093375840,7,262,50,1
1657093375880,3,255,56,1
1657093375920,-2,246,44,1
1657093375960,-9,241,30,1
1657093376000,-11,240,23,1
1657093376040,-7,239,25,1
1657093376080,0,242,37,1
1657093376120,9,250,49,1
1657093376160,12,255,54,1
1657093376200,4,253,49,1
1657093376240,-7,247,38,1
1657093376280,-14,240,30,1
1657093376320,-10,237,26,1
1657093376360,-2,241,30,1
1657093376400,3,246,40,1
1657093376440,6,250,51,1
1657093376480,5,251,52,1
1657093376520,1,250,44,1
1657093376560,-2,248,33,1
1657093376600,-6,247,28,1
1657093376640,-8,247,31,1
1657093376680,-8,248,36,1
1657093376720,0,247,41,1
1657093376760,4,247,43,1
1657093376800,7,246,45,1
1657093376840,3,246,42,1
1657093376880,-4,246,33,1
1657093376920,-8,247,35,1
1657093376960,-6,247,40,1
1657093377000,-1,246,44,1
1657093377040,2,246,39,1
1657093377080,4,248,31,1
1657093377120,1,246,28,1
1657093377160,-7,244,34,1
1657093377200,-8,243,48,1
1657093377240,0,246,57,1
1657093377280,6,250,54,1
1657093377320,7,253,36,1
1657093377360,3,252,21,1
1657093377400,-4,245,19,1
1657093377440,-13,237,31,1
1657093377480,-14,236,47,1
1657093377520,-4,242,56,1
1657093377560,9,249,56,1
1657093377600,13,255,43,1
1657093377640,8,255,30,1
1657093377680,-2,253,24,1
1657093377720,-12,246,28,1
1657093377760,-16,244,35,1
1657093377800,-9,248,45,1
1657093377840,2,248,53,1
1657093377880,10,242,52,1
1657093377920,9,235,42,1
1657093377960,3,234,30,1
1657093378000,-5,240,24,1
1657093378040,-11,253,29,1
1657093378080,-11,260,41,1
1657093378120,-2,259,51,1
1657093378160,4,252,46,1
1657093378200,4,242,37,1
1657093378240,0,237,29,1
1657093378280,-6,240,30,1
1657093378320,-9,250,39,1
1657093378360,-1,256,47,1
1657093378400,5,255,48,1
1657093378440,6,249,40,1
1657093378480,1,242,32,1
1657093378520,-8,237,29,1
1657093378560,-12,239,35,1
1657093378600,-7,247,45,1
1657093378640,3,252,51,1
1657093378680,13,252,47,1
1657093378720,9,248,41,1
1657093378760,-3,242,33,1
1657093378800,-17,243,28,1
1657093378840,-16,246,31,1
1657093378880,-5,251,37,1
1657093378920,10,253,45,1
1657093378960,16,253,51,1
1657093379000,10,250,45,1
1657093379040,-6,247,37,1
1657093379080,-16,245,29,1
1657093379120,-11,244,27,1
1657093379160,-2,241,30,1
1657093379200,4,241,43,1
1657093379240,7,241,54,1
1657093379280,3,247,52,1
1657093379320,-1,251,41,1
1657093379360,-2,252,29,1
1657093379400,-3,249,25,1
1657093379440,-6,245,26,1
1657093379480,-5,245,37,1
1657093379520,-1,248,45,1
1657093379560,3,252,54,1
1657093379600,3,252,49,1
1657093379640,-1,251,35,1
1657093379680,-4,248,25,1
1657093379720,-3,247,22,1
1657093379760,-1,245,33,1
1657093379800,0,244,48,1
1657093379840,1,241,54,1
1657093379880,1,239,48,1
1657093379920,-1,243,38,1
1657093379960,-3,250,26,1
1657093380000,-3,253,26,1
1657093380040,-1,253,32,1
1657093380080,-3,252,42,1
1657093380120,-1,249,44,1
1657093380160,2,246,45,1
1657093380200,6,245,41,1
1657093380240,3,247,36,1
1657093380280,-4,247,34,1
1657093380320,-10,246,34,1
1657093380360,-8,245,37,1
1657093380400,-1,243,42,1
1657093380440,4,246,45,1
1657093380480,7,250,43,1
1657093380520,0,253,39,1
1657093380560,-7,252,33,1
1657093380600,-12,249,34,1
1657093380640,-7,243,35,1
1657093380680,0,241,40,1
1657093380720,5,244,39,1
1657093380760,5,249,40,1
1657093380800,1,254,42,1
1657093380840,-5,253,42,1
1657093380880,-8,248,41,1
1657093380920,-6,241,36,1
1657093380960,-1,239,31,1
1657093381000,2,245,35,1
1657093381040,3,253,43,1
1657093381080,1,256,45,1
1657093381120,0,253,41,1
1657093381160,-4,245,34,1
1657093381200,-4,240,31,1
1657093381240,-2,241,36,1
1657093381280,2,247,43,1
1657093381320,4,252,46,1
1657093381360,0,251,41,1
1657093381400,-3,245,36,1
1657093381440,-7,242,34,1
1657093381480,-3,241,38,1
1657093381520,1,247,42,1
1657093381560,3,253,39,1
1657093381600,0,254,36,1
1657093381640,-3,253,37,1
1657093381680,-2,252,35,1
1657093381720,-1,251,34,1
1657093381760,1,249,37,1
1657093381800,0,243,38,1
1657093381840,1,239,38,1
1657093381880,1,236,42,1
1657093381920,1,240,40,1
1657093381960,0,248,41,1
1657093382000,-5,254,35,1
1657093382040,-7,255,34,1
1657093382080,-4,252,36,1
1657093382120,0,246,41,1
1657093382160,4,245,41,1
1657093382200,6,246,38,1
1657093382240,2,249,35,1
1657093382280,-4,249,34,1
1657093382320,-7,248,36,1
1657093382360,-4,246,37,1
1657093382400,1,245,40,1
1657093382440,5,244,43,1
1657093382480,4,244,41,1
1657093382520,-2,247,40,1
1657093382560,-7,248,36,1
1657093382600,-5,251,35,1
1657093382640,0,250,33,1
1657093382680,2,249,34,1
1657093382720,3,247,39,1
1657093382760,1,248,43,1
1657093382800,-1,247,43,1
1657093382840,-2,246,38,1
1657093382880,0,245,33,1
1657093382920,0,246,34,1
1657093382960,0,248,39,1
1657093383000,0,249,42,1
1657093383040,0,250,40,1
1657093383080,0,249,37,1
1657093383120,0,244,34,1
1657093383160,0,241,36,1
1657093383200,-1,241,39,1
1657093383240,-2,246,39,1
1657093383280,-1,253,38,1
1657093383320,-1,256,35,1
1657093383360,0,254,39,1
1657093383400,1,250,38,1
1657093383440,0,244,41,1
1657093383480,1,243,37,1
1657093383520,2,244,37,1
1657093383560,-1,246,34,1
1657093383600,0,246,35,1
1657093383640,0,246,36,1
1657093383680,0,244,38,1
1657093383720,1,243,41,1
1657093383760,-1,247,42,1
1657093383800,-2,251,41,1
1657093383840,-2,253,37,1
1657093383880,-1,252,36,1
1657093383920,0,250,34,1
1657093383960,0,248,37,1
1657093384000,0,248,37,1
1657093384040,-1,251,39,1
1657093384080,1,249,36,1
1657093384120,5,243,37,1
1657093384160,4,239,37,1
1657093384200,0,238,40,1
1657093384240,-6,241,41,1
